old_group	old_target	status	new_group	new_target	profile	mapping	app_file	exclusion_reason
logging	RAK_4631_repeater_bridge_rs232_serial1-logging	built	repeater-room	RAK_4631_repeater	standard	RAK_4631_repeater_bridge_rs232_serial1 -> RAK_4631_repeater (rs232)	RAK_4631_repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	RAK_4631_repeater_bridge_rs232_serial2-logging	built	repeater-room	RAK_4631_repeater	standard	RAK_4631_repeater_bridge_rs232_serial2 -> RAK_4631_repeater (rs232)	RAK_4631_repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	RAK_4631_repeater_ethernet-logging	built	repeater-room	RAK_4631_repeater_ethernet	standard		RAK_4631_repeater_ethernet-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	RAK_4631_room_server-logging	built	repeater-room	RAK_4631_room_server	standard		RAK_4631_room_server-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	RAK_4631_room_server_ethernet-logging	built	repeater-room	RAK_4631_room_server_ethernet	standard		RAK_4631_room_server_ethernet-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	RAK_4631_sensor-logging	built	utility	RAK_4631_sensor	standard		RAK_4631_sensor-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	RAK_4631_terminal_chat-logging	built	companion	RAK_4631_companion_radio_full	full	RAK_4631_terminal_chat -> RAK_4631_companion_radio_full (terminal_companion)	RAK_4631_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	RAK_WisMesh_Tag_companion_radio_full-logging	built	companion	RAK_WisMesh_Tag_companion_radio_full	full		RAK_WisMesh_Tag_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	RAK_WisMesh_Tag_companion_radio_usb-logging	built	companion	RAK_WisMesh_Tag_companion_radio_full	full	RAK_WisMesh_Tag_companion_radio_usb -> RAK_WisMesh_Tag_companion_radio_full (full_companion)	RAK_WisMesh_Tag_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	RAK_WisMesh_Tag_repeater-logging	built	repeater-room	RAK_WisMesh_Tag_repeater	standard		RAK_WisMesh_Tag_repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	RAK_WisMesh_Tag_room_server-logging	built	repeater-room	RAK_WisMesh_Tag_room_server	standard		RAK_WisMesh_Tag_room_server-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	RAK_WisMesh_Tag_sensor-logging	built	utility	RAK_WisMesh_Tag_sensor	standard		RAK_WisMesh_Tag_sensor-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	SenseCapIndicator-ESPNow_comp_radio_usb-logging	built	companion	SenseCapIndicator-ESPNow_companion_radio_full	full	SenseCapIndicator-ESPNow_comp_radio_usb -> SenseCapIndicator-ESPNow_companion_radio_full (full_companion)	SenseCapIndicator-ESPNow_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	SenseCap_Solar_companion_radio_full-logging	built	companion	SenseCap_Solar_companion_radio_full	full		SenseCap_Solar_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	SenseCap_Solar_companion_radio_usb-logging	built	companion	SenseCap_Solar_companion_radio_full	full	SenseCap_Solar_companion_radio_usb -> SenseCap_Solar_companion_radio_full (full_companion)	SenseCap_Solar_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	SenseCap_Solar_repeater-logging	built	repeater-room	SenseCap_Solar_repeater	standard		SenseCap_Solar_repeater-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	SenseCap_Solar_room_server-logging	built	repeater-room	SenseCap_Solar_room_server	standard		SenseCap_Solar_room_server-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	Station_G2_companion_radio_full-logging	built	companion	Station_G2_companion_radio_full	full		Station_G2_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	Station_G2_companion_radio_usb-logging	built	companion	Station_G2_companion_radio_full	full	Station_G2_companion_radio_usb -> Station_G2_companion_radio_full (full_companion)	Station_G2_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	Station_G2_companion_radio_wifi-logging	built	companion	Station_G2_companion_radio_full	full	Station_G2_companion_radio_wifi -> Station_G2_companion_radio_full (full_companion)	Station_G2_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	Station_G2_logging_repeater-logging	built	repeater-room	Station_G2_repeater	standard	Station_G2_logging_repeater -> Station_G2_repeater (runtime setting)	Station_G2_repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	Station_G2_repeater-logging	built	repeater-room	Station_G2_repeater	standard		Station_G2_repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	Station_G2_room_server-logging	built	repeater-room	Station_G2_room_server	standard		Station_G2_room_server-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	Station_G3_ESP32_companion_radio_full-logging	built	companion	Station_G3_ESP32_companion_radio_full	full		Station_G3_ESP32_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	Station_G3_ESP32_companion_radio_usb-logging	built	companion	Station_G3_ESP32_companion_radio_full	full	Station_G3_ESP32_companion_radio_usb -> Station_G3_ESP32_companion_radio_full (full_companion)	Station_G3_ESP32_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	Station_G3_ESP32_companion_radio_wifi-logging	built	companion	Station_G3_ESP32_companion_radio_full	full	Station_G3_ESP32_companion_radio_wifi -> Station_G3_ESP32_companion_radio_full (full_companion)	Station_G3_ESP32_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	Station_G3_ESP32_logging_repeater-logging	built	repeater-room	Station_G3_ESP32_repeater	standard	Station_G3_ESP32_logging_repeater -> Station_G3_ESP32_repeater (runtime setting)	Station_G3_ESP32_repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	Station_G3_ESP32_repeater-logging	built	repeater-room	Station_G3_ESP32_repeater	standard		Station_G3_ESP32_repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	Station_G3_ESP32_room_server-logging	built	repeater-room	Station_G3_ESP32_room_server	standard		Station_G3_ESP32_room_server-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	T_Beam_S3_Supreme_SX1262_companion_radio_wifi-logging	built	companion	T_Beam_S3_Supreme_SX1262_companion_radio_full	full	T_Beam_S3_Supreme_SX1262_companion_radio_wifi -> T_Beam_S3_Supreme_SX1262_companion_radio_full (full_companion)	T_Beam_S3_Supreme_SX1262_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	T_Beam_S3_Supreme_SX1262_repeater-logging	built	repeater-room	T_Beam_S3_Supreme_SX1262_repeater	standard		T_Beam_S3_Supreme_SX1262_repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	T_Beam_S3_Supreme_SX1262_room_server-logging	built	repeater-room	T_Beam_S3_Supreme_SX1262_room_server	standard		T_Beam_S3_Supreme_SX1262_room_server-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	Tbeam_SX1262_repeater-logging	built	repeater-room	Tbeam_SX1262_repeater	standard		Tbeam_SX1262_repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	Tbeam_SX1262_room_server-logging	built	repeater-room	Tbeam_SX1262_room_server	standard		Tbeam_SX1262_room_server-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	Tbeam_SX1276_repeater-logging	built	repeater-room	Tbeam_SX1276_repeater	standard		Tbeam_SX1276_repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	Tbeam_SX1276_room_server-logging	built	repeater-room	Tbeam_SX1276_room_server	standard		Tbeam_SX1276_room_server-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	Tenstar_C3_sx1262_repeater-logging	built	repeater-room	Tenstar_C3_sx1262_repeater	standard		Tenstar_C3_sx1262_repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	Tenstar_C3_sx1268_repeater-logging	built	repeater-room	Tenstar_C3_sx1268_repeater	standard		Tenstar_C3_sx1268_repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	ThinkNode_M1_companion_radio_full-logging	built	companion	ThinkNode_M1_companion_radio_full	full		ThinkNode_M1_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	ThinkNode_M1_companion_radio_usb-logging	built	companion	ThinkNode_M1_companion_radio_full	full	ThinkNode_M1_companion_radio_usb -> ThinkNode_M1_companion_radio_full (full_companion)	ThinkNode_M1_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	ThinkNode_M1_repeater-logging	built	repeater-room	ThinkNode_M1_repeater	standard		ThinkNode_M1_repeater-ota-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	ThinkNode_M1_room_server-logging	built	repeater-room	ThinkNode_M1_room_server	standard		ThinkNode_M1_room_server-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	ThinkNode_M2_Repeater-logging	built	repeater-room	ThinkNode_M2_Repeater	standard		ThinkNode_M2_Repeater-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	ThinkNode_M2_companion_radio_full-logging	built	companion	ThinkNode_M2_companion_radio_full	full		ThinkNode_M2_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	ThinkNode_M2_companion_radio_serial-logging	built	companion	ThinkNode_M2_companion_radio_full	full	ThinkNode_M2_companion_radio_serial -> ThinkNode_M2_companion_radio_full (full_companion)	ThinkNode_M2_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	ThinkNode_M2_companion_radio_usb-logging	built	companion	ThinkNode_M2_companion_radio_full	full	ThinkNode_M2_companion_radio_usb -> ThinkNode_M2_companion_radio_full (full_companion)	ThinkNode_M2_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	ThinkNode_M2_companion_radio_wifi-logging	built	companion	ThinkNode_M2_companion_radio_full	full	ThinkNode_M2_companion_radio_wifi -> ThinkNode_M2_companion_radio_full (full_companion)	ThinkNode_M2_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	ThinkNode_M2_room_server-logging	built	repeater-room	ThinkNode_M2_room_server	standard		ThinkNode_M2_room_server-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	ThinkNode_M2_terminal_chat-logging	built	companion	ThinkNode_M2_companion_radio_full	full	ThinkNode_M2_terminal_chat -> ThinkNode_M2_companion_radio_full (terminal_companion)	ThinkNode_M2_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.bin	
logging	ThinkNode_M3_companion_radio_full-logging	built	companion	ThinkNode_M3_companion_radio_full	full		ThinkNode_M3_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
logging	ThinkNode_M3_companion_radio_usb-logging	built	companion	ThinkNode_M3_companion_radio_full	full	ThinkNode_M3_companion_radio_usb -> ThinkNode_M3_companion_radio_full (full_companion)	ThinkNode_M3_companion_radio_full-v1.17.1.5-halo-keymind-cascade-dev-26303793.uf2	
